,tweet,label
10322,i gain a few pounds a bitch look thickkkkkk,0
10323,i gassss on these niggas i got gas for all these hoes,0
10324,i gave my aunt my tupac greatest hits cd that bitch is lucky i love my tupac cd,0
10325,i get a pound bag of dawg for the mutts,0
10326,i get bitches on tinder,0
10327,i get gwop now that bitch remember me,0
10328,i get more nudes than all you bitches,0
10329,i get so deep in that pussy i touch the back of her soul,0
10330,i give my niggas hope and sell these bitches dreams,0
10331,i give off the selfish little bitch vibe but if you get to actually know me i tend to put others before myself,0
10332,i gonna start unfollowing angry bitches shit is mad depressing,0
10333,i got of rain yesterday including the bird shit in my gauge,0
10334,i got bitches if them bitches snitching then finger itchin shot em the kitchen makem wash the dishes,0
10335,i got a's amp a b on my progress report amp i still be touchin bands bitch get like me,0
10336,i got problems and a bitch ain't one she's all i think i need a sub machine gun TAG,0
10337,i got problems but a bitch ain't,0
10338,i got problems but a bitch ain't one,0
10339,i got problems but a bitch aint one she's all of em i need a michane gun,0
10340,i got problems but a pussy ass bitch ain't one ;),0
10341,i got california love fuckin bitches to that pop shit,0
10342,i got i s s friday for refusing to give up my phone these bitches can kiss my ass cause there not getting it,0
10343,i got a lambo doors seater hoes yokohamas no vogues man that bitch beautiful TAG,0
10344,i got a spanish bitch her name nina TAG,0
10345,i got a cousin thats rollin got a bitch in tha hoovers,0
10346,i got a gang of old ass drafts all trash,0
10347,i got a main bitch i got new hoe love my ak but i got my,0
10348,i got a measly followers on instagram that's probably why these bitches ain't takin me serious,0
10349,i got a missed call from your bitch,0
10350,i got a something that pays me hunnit every week only real bitches kno how to manage money,0
10351,i got a surprise for you bitches,0
10352,i got a thick ass neck tho or on these hoes can't zip my half zip fleece out this bitch,0
10353,i got a uncle through marriage dude got hips like big momma i swear all the lil kids mock his walk and he don't even know it,0
10354,i got ass cheeks on my white tee all these hoes keep grindin on me,0
10355,i got bad bitches on stand by,0
10356,i got bitches geekin sneaking cocaina cross the customs,0
10357,i got bitches nervous like virgins flirtin wit uncle mervin,0
10358,i got bitches on my dick they just ain't here yet nigga,0
10359,i got bitches tho that's all i got,0
10360,i got dirty birds hey shoot like larry bird hey,0
10361,i got every reason to feel like i'm that bitch,0
10362,i got good credit so my bitch credit gotta match mine,0
10363,i got hella hoes,0
10364,i got hoes i got fuckin hoes i got fuckin hoes,0
10365,i got hoes in different area codes,0
10366,i got hoes i got hoes i got hoes i got hoes,0
10367,i got lean i got work i got bands my nigguh,0
10368,i got money and hoes money and hoes,0
10369,i got more private tracks than public on my soundcloud i needa finish these joints so i can sick em on yall hoes,0
10370,i got more trust in drugs then these dumb ass bitches,0
10371,i got my dawg norris some blue flames for his bday dat bitch couldn't even drink it but u no pop alcoholic ass downed it,0
10372,i got my eyes on this red bone,0
10373,i got my mind on my money all i needs a bad bitch so i can ride round the city and spend this cash with,0
10374,i got my own legacy bitches fuck yall legacy TAG TAG,0
10375,i got my own rhythm and stroke patterns when i'm bout to nut be still bitch,0
10376,i got no patience for hoes actin lame ima stop fuckin wit yo ass quick asl,0
10377,i got no pic up lines i stay on my grind i tell a bitch all the time bitch get in my car i got my ridin on dayton spokes,0
10378,i got no respect for hoe shit,0
10379,i got so many horses all the hoes say that its gorgeous in tha air dats where my doors issssss,0
10380,i got some bitch ass coworkers i stay late every day last week i don't complain about them mfs they stay late they send emails that i left,0
10381,i got some lightskin pussy one time and the bitch damn near had me bout to propose,0
10382,i got some yard work i need done you got me TAG control your excitement sir wdnick lets gooooo teena bitch,0
10383,i got something for your ass keep thinking i'm pussy,0
10384,i got soo many funny pictures from yesterday bitches was fucced,0
10385,i got the streets in a head lock i got yo bitch in a leg lock,0
10386,i got the streets ina headlock i got yo bitch ina leg lock i do not fuck with the fed cops,0
10387,i got the streets ina headlock i got yo bitch ina leg lock,0
10388,i got the streetz ina head lock i got yo bitch ina leg lock,0
10389,i got these dominican hoes that randomly hit me up every so often amp can't tell if they like me or tryna rob me,0
10390,i got this root beer chillin in the fridge imma crack that bitch open in a few,0
10391,i got to get the trash out and make breakfast for the frau and start laundry so y'all be good till i get back cracker out,0
10392,i got yo bitch dick whipped,0
10393,i got a lot of hoes all up on my dick,0
10394,i gotta a bad bitch and all she do is bake cookies,0
10395,i gotta admit i used tell bitches everything they wanted to hear bighead change my ways a lil bit,0
10396,i gotta bad bitch always got her hair fixed always n the mall wit her friends buying outfits,0
10397,i gotta big head yah bitch i think it's crown sized,0
10398,i gotta bitch to suck my dick till i nut spit it on my gut and slurp that shit back up ain't that a slut,0
10399,i gotta bottle of liq at the crib when i get off i'm hitting dat bitch bare the liq dat is,0
10400,i gotta get it while da gettin good my nigguh,0
10401,i gotta give de blasio credit he is a man of his word nypd can't arrest niggas for weed anymore hahahaha fuuuuuck yoouuuuu bitch,0
10402,i grew to hate blonde and primary colored weaves but that wouldn't stop me from requesting some good mouthwork,0
10403,i grew up ina jungle wit the gorilla snakes amp bird ass niggas,0
10404,i grew up with niggahs don't trust no niggah no love for niggahs,0
10405,i guarantee there will b some hot twats out tonight in dresses with no leggings and open toed shoes,0
10406,i guess i just come off as a bitch to people,0
10407,i guess bitches got it twisted and think i'm weak or something do i look weak do i look scary do i look like somebody you finna pick w,0
10408,i guess niccas think if they owe you money for so long you'll forget,0
10409,i guess none of deez rappin ass niggas wanna throw dem bitches wit da big homie TAG,0
10410,i guess that oh was a bitch i don't ha,0
10411,i had fags in the space ae hours excuse me TAG TAG,0
10412,i had a date wit irene nd that bitch stood me up matter of fact she stood da whole city up thanx you fucking cunt irene up ur ass no grease,0
10413,i had a dope ass parlay this week with san fran woulda won but them hoes ran back the pick shit be rigged yo,0
10414,i had a dream i was in th grade again with my class except as my current self and remember thinking you're crazy you become a hoe moron,0
10415,i had a dumbass dr do that on a c i was just like this dumb bitch,0
10416,i had froyo with brownies for dinner tonight being an adult is making these executive decisions,0
10417,i had liked this one bitch but she always was in some shit causing some fucking drama,0
10418,i had the boldest side hoes come out to me i front of my girl nd start touchin a nigguh,0
10419,i had to hug the block you bitches just wave at it,0
10420,i had to tell a bitch i want the loveeeee,0
10421,i had to unfollow some crazy asian bitch earlier lol i don't play,0
10422,i had wack dick until i started messing with white hoes they stuck around amp let a young goon practice on em,0
10423,i hardly text back so these hoes love to phone me,0
10424,i hate chunky pasta sauce keep pesky vegetables way from me,0
10425,i hate hashtag activism no lie i think of it is trash,0
10426,i hate a think she know how to out head type bitch foh,0
10427,i hate a hacked at k ass hoe,0
10428,i hate a i used to talk to her him nigga or bitch like foh hater we never talked u jus know em,0
10429,i hate a bitch that love a bitch that say she love a nigga too confused ass bitch what you gon do is you gay bitch is you straight bitch,0
10430,i hate a don't get shit done ass nigguh,0
10431,i hate a extra ass bitch or an extra ass nigga you're doing too much just stop it's unnecessary,0
10432,i hate a nosey bitch like mind yah business,0
10433,i hate a ol fat disgusting walmart working ass bitch,0
10434,i hate a stuck up bitch likeeee stfu you ain't shit special,0
10435,i hate a trash bad bitch,0
10436,i hate a wishy washy bitch,0
10437,i hate all these industry fags i hope they all get the nigerian summer flu,1
10438,i hate baldheadass bitches,0
10439,i hate being profiled i'm not country i'm not a hick i'm eric dean vestal and i'm doing what makes me happy not anything else,0
10440,i hate bitch made niggas that think as soon as they get some pussy theyre bad ass youre as a junior and you bang freshman TAG,0
10441,i hate bitches but ugly and or fat bitches are the worst,0
10442,i hate bitches that fish for compliments,0
10443,i hate bitches that have attitudes all the time,0
10444,i hate bitches that wear those fake ass ray bans they're only stop being cheap,0
10445,i hate bitches who thinks everyone wants their nasty ass like no you're not cute,0
10446,i hate bitches with bad eyebrows,0
10447,i hate bitches with thick eyebrows,0
10448,i hate bitches thirsty ass bitches,0
10449,i hate drinking by myself everyone's so fucking boring now fuck you guys i'll be fun by myself pussies,0
10450,i hate dumb bitches,1
10451,i hate fat bitches,1
10452,i hate females that push their asses out as they walk you know you look like a retarded flamingo right,0
10453,i hate ghetto bitches with a passion,0
10454,i hate going to parties where really fat bitches go and act like theyre the shit because theyre at the party like damn nessie im here too,0
10455,i hate hoes,0
10456,i hate hoes who be looking all nice nshit with their hair and nails done but they kids look like they barely survived a tornado,0
10457,i hate how girls bitch about e v e r y t h i n g,0
10458,i hate my dog's name it sounds so ghetto,0
10459,i hate people who talk loud ignorant ass mother fuckers and ghetto people,0
10460,i hate pretty bitches that chill with lame niggas,0
10461,i hate pulling into stores niggas be staring like they never seen a bitch drive a car with rims and a system,0
10462,i hate pumpkin flavored items you other white bitches are crazy they're nasty,0
10463,i hate ratchet country hoes i'm ashamed,0
10464,i hate self-rightous black bitches,0
10465,i hate self-rightous bitches in general but my people really get on my fucking nerve sometimes,0
10466,i hate stupid bitches who cry for stupid reasons,0
10467,i hate takin out the trash i always be expecting a big ass dog to be in the alley or like a raccoon to jump out the dumpster,0
10468,i hate texting boring bitches,0
10469,i hate that i wake up early the morning after i drink but the fact that there was a cold yellow gatorade in the fridge gets me so happy,0
10470,i hate that hoe she ain't bout shit,0
10471,i hate that hoe oml,0
10472,i hate that my mom says she trying to move out here like bitch the only reason your trying is because you don't have a place to live,1
10473,i hate that one random tear that comes out when you haven't blinked like nigga stop being a bitch,0
10474,i hate that wee boy wae the squinty eyes in the game of thrones TAG TAG,0
10475,i hate that when i have assigned seats they sit me by the most annoying bitches in the whole class,0
10476,i hate the f-ing bus i hate the f-ing bus high ho the dairy i hate the f-ing bus,0
10477,i hate the ghetto trash at the special school across the street from my building all of them will grow up to be criminals,1
10478,i hate the white trash cops who raped and murdered my infant daughters and son,1
10479,i hate these hoes that look thick from the front them she pass u amp her ass be missing,0
10480,i hate this cookie built bitch,0
10481,i hate those kids in your class that are always complaining and just being a bitch douche to the teacher,0
10482,i hate tht hoe i make it so hard just to talk dont i i get off topic dont i i get it poppin dont i i'll end up stoppin wont i,0
10483,i hate twitter just a bunch of sexy bitches i can't have,0
10484,i hate txtn this niggah man lol TAG,0
10485,i hate when i see a thick bitch on instagram then she show up looking like a teddy graham,0
10486,i hate when i upload a pic with a caption that says me and my son and someone asks omg is that your son no bitch i found him outside,0
10487,i hate when a bitch can't take a compliment you're so pretty no i'm not i'm ugly well shit you ugly then damn,0
10488,i hate when a bitch got fucked up teeth and she trynna smile in her pictures tf lmfao,0
10489,i hate when a girls all i'm single and i do single shit be a lil thottie cuff me if you have a problem like bitch i'll rko your ass,0
10490,i hate when bitches been thinking smh,0
10491,i hate when bitches be like i love him so much lt,0
10492,i hate when bitches get lame,0
10493,i hate when bitches keep saying yassss like like bitch u sound stupid stfu,0
10494,i hate when bitches only wanna talk to me is when their bf breaks up with them or theyre on break with their bf no nigga fuck out my inbox,0
10495,i hate when bitches post pictures with other cute bitches and don't tag em in it that's low key very selfish as fuck,0
10496,i hate when bitches say bro and bruh,0
10497,i hate when bitches think you expect something in return for buying them a cheap ass gift or food this is my life let me live,0
10498,i hate when bitches try to talk shit with chipped nails,0
10499,i hate when black people try and be white so bad your a nigger,1
10500,i hate when cute ass girls have wack af boyfriends like bitch youre settlling quit your settling and be with a real nigga,0
10501,i hate when females try to sound like bird heads,0
10502,i hate when girls say i'm single but my heart is taken bitch that nigga don't love you hoe move on,0
10503,i hate when girls say i'm single but my heart is taken bitch that nigga don't love you move on,0
10504,i hate when girls say forever alone like shut up your forever a hoe not forever alone so shut up before i get your dick breath on me,0
10505,i hate when hoes try to play the wifey roll,0
10506,i hate when hoes tweet about hoes okay that aint hypocritical,0
10507,i hate when i see a cold hoe tryna kick knowledge,0
10508,i hate when my best friend gets a new bitch and barely chills with me,0
10509,i hate when niggas come up to me and tell me they got this bitch off twitter or got her and it be a bitch i fuc wit lol smh,0
10510,i hate when people ask if i shoot up i don't need that pussy shit to be bigger than you unswole niggas,0
10511,i hate when people call me mate were not in england you fucking twat,0
10512,i hate when people have terrible coping skills and complain too much oh your mom died how about you stop being a pussy,0
10513,i hate when people just randomly stop talking to you like give me a reason bitch,0
10514,i hate when people organize plans and you end up reaching the destination before them bitch don't ask me if i'm here,0
10515,i hate when people tell me i have to many tattoos and they make me look ugly like bitch fuck you,1
10516,i hate when people tweef and then delete the tweets like yalls some hoes for that i'm trying to read them,0
10517,i hate when ppl break up a fight like idc if they best friends sisters whatever let them bitches fight ctfuu,0
10518,i hate when ppl come to my house and make a mess in the bathroom like bitch do i come to your house and play in the sink noooo,0
10519,i hate when those little white kids try and act black like bitch you are white,0
10520,i hate when white trash try to act like they're my equal it only makes it that much clearer how white trash they are,1
10521,i hate yal i'd delete my twitter if i had somethin better to do bitch ass niggas,0
10522,i hate yellow jackets can't feel arms and back lol,0
10523,i hate you niccas lol,1
10524,i have hoes,0
10525,i have a bitch face and a bitch voice to match it so its kinda hard making friends,0
10526,i have a feeling tonight will be trash,0
10527,i have all these extra ass unnecessary clothes amp cay wanna act like a lit hoe,0
10528,i have better things to do like drive my yellow fucking lamborghini,0
10529,i have finally come to terms with the fact i am at my highest bitch level when i don't eat TAG,0
10530,i have my work done a day after i get it and everybody else be scramblin on sunday this the day of rest bitches,0
10531,i have never actually seen a yellow duck,0
10532,i have no clothes that make me look like a redneck but i tried my best,0
10533,i have no hoes man i don't need those though,0
10534,i have no respect for people who cheat that shits just retarded,0
10535,i have officially earned my right to bitch about things for the next two years yay,0
10536,i have one more day of fucking school god nansemond is fucking retarded,0
10537,i have really light colored eyebrows naturally and it's not ok,0
10538,i have such a horrible perspective of time i think i might be retarded smh,0
10539,i have them bitches runnin wen dat pipe come damn,0
10540,i have to dress up tomorrow for mock interviews and i still don't know how to tie the tie,0
10541,i have to hide these bitches or my sister gets them and eats all of them,0
10542,i have to stop using bitch so often in my everyday conversations,0
10543,i have to tell you a secret your a stupid hoe,0
10544,i have yet to understand why so many bytches getting the bull piercing it's called a septic or something like that,0
10545,i haven't been called ugly once my whole life tho TAG guys who refer to women as bitches are so ugly to me lmao u disgust me,0
10546,i hear the birds in the summer breeze i drive fast i am alone at midnight,0
10547,i hear the same thing day in and day out its for the birds,0
10548,i heard bitches commit sins for chipotle,0
10549,i heard rumors of a vile hideous traitorous bitch named pelosi parading around w illegal aliens while vets get the shaft TAG,0
10550,i heard she pops pussy on the low,0
10551,i heard them same pussy niggas hatin,0
10552,i hit raw while im listening to papoose,0
10553,i honestly don't understand why men love to bash the women that make them feel good she sucked my dick soooo goood she a ho,0
10554,i hope charlie brought the lube for this test,0
10555,i hope i trip and fall into some pussy tunechi,0
10556,i hope out making they moneyy lol TAG aye whr da hoes at,0
10557,i hope the yankees get soriano shoulda never gave him away for alex rodriguez,0
10558,i hope the trash i talk abt TAG s poor product doesn't hurt my chances of getting hired as a legal correspondent i was jk cnn,0
10559,i hope you all accidentally get a fat black bitch pregnant,0
10560,i hope you get eye cancer bitch,1
10561,i hope you realize that your both retarded,0
10562,i hope you wrapping it up give that pussy a break all them niggas you fuckin never been on a date,0
10563,i hopes dis don't come as a severe shock to use but i'm colored,0
10564,i ignore birds,0
10565,i impress da young white girl next doe by taking out my giant negro thang and usin it to flip da hamburgers for da TAG,0
10566,i jus wanna live good stay fresh and fuck bad bitches,0
10567,i jus wanna smoke rub on a bitch booty n bump these days,0
10568,i jus wanna watch this last episode of orange is the new black but netflix jus wants to be a bitch,0
10569,i just be chillin tho i don't fuck w hoes or hoe niggas so i don't know about how they operate maybe i'm wrong,0
10570,i just be fucking these bitches these niggas be cuffin these hoes,0
10571,i just bitch slapped my brother,0
10572,i just bought a bentley and a bitch came wit it,0
10573,i just can't date a ghetto ass girl bruh,0
10574,i just can't imagine myself being albino haha,0
10575,i just caught this fat bitch slippin taking a selfie,0
10576,i just cracked my motherfuckin phone god damn i feel like punching a bitch in the motherfuckin throat,0
10577,i just dodged a bullet from a crazy bitch,0
10578,i just don't get why none of you people talk back to me i guess you follow me for the TAG in hopes i follow back but shit talk to a cracker,0
10579,i just fell in love just saw the baddest bitch driving a e amg coupe,0
10580,i just fucked an albino it was weird because it was like a white body impersonating a black voice like iggy azalea,0
10581,i just getting started oh ya we got it bitch,0
10582,i just got so hype haha lets go beat the shit out dat pussy ass niqqa,0
10583,i just heard my mom go she is up v annoyed bitch the fuck you expect i slept for how long and now i'm hungry bye felecia,0
10584,i just herd the most random and creepiest sound da fuck is going on outside my windows i'm not looking out that bitch,0
10585,i just love that tweaking hoe tweaking hoe song that's the only part i no wee be getting money so we ball out some sme sme,0
10586,i just might buy myself an a-rod jersey TAG TAG TAG,0
10587,i just might get to these riches i might go broke on these bitches,0
10588,i just need the yankees to win the pennant,0
10589,i just need to know what that pussy like so one time is fine with me drizzy lol,0
10590,i just put down a pan of brownies,0
10591,i just read prolly tweets from different girls about how their looong relationship ended today daaaamn yo hoe will get slayed,0
10592,i just saw a man have a actual conversation with his bird haha,0
10593,i just seen a hit bitch call a hit bitch ugly that shit be funny ctfu,0
10594,i just seen the ugliest bitch in commercial history on monday night football,0
10595,i just seen your main bitch i might fuck with her,0
10596,i just touched down on that pussy,0
10597,i just wanna cuddle with my boyfriend under a fuzzy blanket amp drink hot tea and have my hair played with so i can go to bed,0
10598,i just wanna fuck bad bitches,0
10599,i just wanna get lifted amp fuck exotic bitches,0
10600,i just wanna slap a couple of y'all bitches,0
10601,i just wanna slit this mf throat,1
10602,i just wanna touch da bitch fuck da bitch like a bud don't trust the bitch,0
10603,i just wanna travel the world with my bitches,0
10604,i just want a girl that'll be a hoe for me that's all,0
10605,i just want some oreos amp milk honestly just stop by the store amp pick up some on your way back lol,0
10606,i just want the bad hoes and i wanna reach the children,0
10607,i just want to beat the fuck out of everyone that stares at me like bitch stahp,0
10608,i just want to punch you in the throat when you get my order wrong stupid bitch at sonic,1
10609,i just want vanilla oreos,0
10610,i just whipped up these TAG TAG TAG while home being a cripple made with TAG,0
10611,i just wish i had a girlfriend to come home to after a long night of fuckin wit bitches in the club,0
10612,i just wish some females would look in the mirror b they hop on social networks amp talk down on hoes,0
10613,i just wrote a dawg ass essay amp was working on the bibliography amp my laptop froze im kill a bitch if it gets lost cause i hadnt saved it,0
10614,i keep running under trees or when birds fly to avoid their erm being targeted by their lack of a digestive system,0
10615,i keep seeing hoes call other hoes hoes i be confused,0
10616,i keep the baddest hoes stay fresh from head to toe,0
10617,i keep these hoes in check until they bounce,0
10618,i knew a new orleans nig would say something crazy lol,0
10619,i kno it's upside down cunt,0
10620,i know i talk a lot of shit but bitch best believe i can back that shit up,0
10621,i know i'm a hillbilly but is there anything better than a big pot of beans and cornbread little hot sauce on top,0
10622,i know if i don't move out by next year my mom gonna bitch at me the whole time i live with her,0
10623,i know og niggaz and bitches,0
10624,i know outback when i see outback hoe,0
10625,i know a lot of using ass hoes that just want bread an wheels from nigga go grind bitch,0
10626,i know bitches be mad as shit when they friends borrow their clothes amp its a bunch of girls in her ig comments sayin how cute the outfit is,0
10627,i know bitches who sell pussy for s,0
10628,i know how it feels to not have shit believe me i was born in the heart of la it don't get anymore ghetto than that,0
10629,i know im not the only niggah that saw that,0
10630,i know right get one guy out man TAG you had one job josh nobz outman TAG,0
10631,i know righttt TAG i hate fat loud bitches,1
10632,i know shit about everybody i just don't care enough to speak on it but i suggest you bitches watch it forreal,0
10633,i know some ratchet bitches and they rep the north side,0
10634,i know that karma too real so i hope you doing cool but still stupid ass bitch i ain't fuckin w you,0
10635,i know that karma's too real so i hope you doin cool but still stupid ass bitch i ain't fuckin with you,0
10636,i know these hoes,0
10637,i know these niglets heard me screaming,0
10638,i know this one hoe on twitter right now that's catfishin shit,0
10639,i know when woods kofi and big e were forming up r truth was like ain't that a bitch TAG,0
10640,i know when bitches discuss me in a group message the words asshole cute and douche bag are abused excessively,0
10641,i know yall bitches tell yall selfs TAG what would hustlelinaa do cuz yall asses stay following me,0
10642,i know you bitches is hating on the low why me tho its way more niggaz in this world that can afford it,0
10643,i know you seeeeen my faceeeee gon send a bitch maa wayyyy,0
10644,i knows y'all white folk only be playin wit me i colored and i knows my place,1
10645,i knw these bitch niggas frm way back if u was ah pussy in u ah pussy now,0
10646,i l v fuckin wit this nigga he getting all emotional he remind me of my bitch is that you blake,0
10647,i laugh at this bitch,0
10648,i learned that every bad bitch comes wit mood swings just like mortal kombat liu kang so true mane,0
10649,i learnt about birds as a child best time to learn TAG,0
10650,i let all of em go TAG if u got two hoes u need to let one go,0
10651,i let hoes make it too much,0
10652,i lied the fair isn't the only place reno girls dress up like cowgirl sluts nitc hash tag bitches,0
10653,i like chinese buffets but i hate all the chinks,1
10654,i like rivers he talks a lot of trash you can tell he loves the game,0
10655,i like a cool bad bitch she know she sexy but her attitude is like ehh whatever,0
10656,i like a hoe that like a hoe just for my amusement,0
10657,i like all the kids on beyond scared straight acting like they are hard ass gangsters end up leaving balling their eyes out like bitches lol,0
10658,i like bad bitches cause they like bad bitches too,0
10659,i like bad bitches cause they like bad bitches too hay stunna,0
10660,i like bad bitches thats my fucking problem,0
10661,i like beamers benzes and porches i like my bitches imported,0
10662,i like being teased dont give me the pussy too fast,0
10663,i like bitches that like bitches,0
10664,i like bitches with,0
10665,i like chilling with your bitch and i like fucking her,0
10666,i like good weed i like bad bitches that can roll it,0
10667,i like herbal tea bitches no matter if anyone else does,0
10668,i like how cays mf ass favorited my tweet but didn't text me bacc hate that hoe,0
10669,i like how niggas try an come at me and im like do it then bitch and they dont do shit pussies,1
10670,i like it when you call me mcsully i like when bad bitches pour honey on my silky body it's not even the s,0
10671,i like it folks act like the word negro is the equivalent of porch monkey or spear chucker it's not no real,0
10672,i like my bitches bad wit a lil attitude,0
10673,i like my bitches simple laid back relaxed your mental,0
10674,i like my seat down low and my window slightly cracked riding wit a bad hoe wit her girlfriend in the back,0
10675,i like saying the word pussy hoe ion no why,0
10676,i like taking niggas hoes but i stop doing that,1
10677,i like the yankees toinight,0
10678,i like to butt fuck fine ladies will i choke hold a bitch well maybe TAG,0
10679,i like to mock apple but i'm legitimately interested to see what their wearable looks like,0
10680,i like weed brownies and cookies im straight but seein crooked got muh trippy kit hope i trip and fal into some pussy TAG,0
10681,i liked a TAG video the sock fairy a short film,0
10682,i liked a TAG video conor mcgregor trash talking chad mendes i can rest my balls on your forehead,0
10683,i literally just looked bc this kids a pussy,0
10684,i live for two-bite brownies,0
10685,i live in the fast lane bitch,0
10686,i look better on your bitch than her outfit on my floor TAG TAG,0
10687,i look like denzel when i tilt my head to the side too bitch,0
10688,i look like a dusty bird today,0
10689,i looked retarded,0
10690,i lose ovo followers every year bitches unfollowed me because of my hold on we're going home rants a hoe athem is a hoe anthem,0
10691,i lost all my respect for my brother cause you acting like a straight up bitch,0
10692,i lost it you think you're too good for me you paper bitch and i fell on the bed and i fell off the bed and i slept on the floor,0
10693,i lost partners bitches money but i never lost my mind,0
10694,i lost something more important than myself last year so excuse me for being a little selfish bitch,0
10695,i love butter by atcq but i'd love it more if q-tip's hook was just looped for three and a half minutes instead of phife's trash verses,0
10696,i love asian bitches,0
10697,i love german i wish nansemonds bitch ass had it,0
10698,i love liv when she gets ghetto,0
10699,i love a bitch with racks of her own,0
10700,i love all my bitches and im ridin for all my bitches no matter what,0
10701,i love all people for who they are but there's this one fag that goes to my school that can catch a ninja star to the face asap,1
10702,i love bad bitches,0
10703,i love bad bitches it my fucking hobby and yeah they're on all fours like a fucking doggy,0
10704,i love bad bitches that's my fuckin problem,0
10705,i love bad bitches thats my fuckin problem forreal real shit i cant even help it,0
10706,i love faggots absolutely love them especially the ones that can dress to the tea,0
10707,i love fat bitches,0
10708,i love fat bitches that's my fucking problem TAG,0
10709,i love flirting with money don't no other bitch get my time or my eye,0
10710,i love floating monkey heads as much as the next person but active surplus website is just redonkulus,0
10711,i love fuckin wit people i be givin greedy ass nigas old as crackers wit expired cheese dey be callin me like nigga im shittin likea goose,1
10712,i love going to TAG and looking at TAG with my wife we talk about them in spanish as the rednecks stare at us and reconsider TAG,0
10713,i love how everybody bitches about heat fans when we win but if they lose all the haters are x more obnoxious,0
10714,i love how bitches be talkin how the single life is the best life then bitchin and complaining how they need a boyfriend TAG,0
10715,i love how hoes be like omg warped tour yayyyyy TAG,0
10716,i love how my brother actually tries to understand his girl and see her point of view when they argue instead of being a bitch about it,0
10717,i love how people use twitter to just bitch an complain TAG,0
10718,i love how we can marry and still be the same queer messy funny fabulous dramatic community we've always been why i love us,0
10719,i love jigg jigg,0
10720,i love living in minnesota the weather is bad enough for people to bitch about it but we don't have anything serious stay safe east coast,0
10721,i love me some chunky babies,0
10722,i love me some fresh pussy all you can eat buffet,0
10723,i love money fuc a bitch i won't stress myself,0
10724,i love my haters they my biggest fans i'm on the field dem bitches in the stands,0
10725,i love the acoustic domes in the hallways favorite place to sing in public no lie,0
10726,i love these stupid holiday commercials you thought you were going to get a car nope bitch you got an ugly ass sweater,0
10727,i love this bitch he's dear to my heart,0
10728,i love this ho TAG,0
10729,i love to eat pussy TAG TAG,0
10730,i love to feed the pussy,0
10731,i love watching birds migrate wish i understood why it's such a peaceful sight,0
10732,i love wearing fuzzy socks to work,0
10733,i love when girls pass up the guys who want something real and to treat them right for the guy who just uses em cuz then they bitch about it,0
10734,i love when my friends let me use their phones to stalk the bitch that blocked me on facebook,0
10735,i love when my mom goes to the grocery store until she gets home and i have to carry it all in then it sucks monkey nuts,0
10736,i love when people bitch about athletes being payed to much like they'd turn down millions what the fuck ever,0
10737,i love when the pussy smacking an it sound like u mixing spaghetti,0
10738,i love you my nigguh but your a grown ass man,0
10739,i loved her as much and as long as i could ma niggah,0
10740,i luh to lick the middle like an oreo,0
10741,i luv watching gas monkey they be havin some classics on there,0
10742,i made ya bitch sicc wit that one,0
10743,i made you bitch,0
10744,i make bitches fly like peter pan do,0
10745,i masturbated into the lingerie catalog out of spite how dare she throw it in the trash before i get to look at it,0
10746,i may or may not have at least fob related tattoos already planned out,0
10747,i mean i like to get nasty but tooting my ass up in a bitch face ain't in my freaky zone,0
10748,i mean if a bitch whilin out she gone get knocked tf out,0
10749,i mean if she a cunt then she a cunt it happens,0
10750,i mean most ppl confuse when to use to and too this nicca used the word two when he should've used to,0
10751,i mean we can get married as long we can sign a prenuptial agreement it's bitch,0
10752,i mean i guess i start using this again since faggot facebook blocked me for saying mean things to lady gaga,0
10753,i mean if you blow a foul there it has to be a yellow in that situation no,0
10754,i meant bitch niggas,0
10755,i might freak the bitch but dont need the bitch,0
10756,i miss britt god damn bitch real nigga over here baby,0
10757,i miss twinkies and susie qs tragic loss to society what is next pixie turtles,0
10758,i miss having jihadist bitches in my crosshairs ahhh the good ol days,0
10759,i miss her but i can't bitch i was the one who fucked up whatever,0
10760,i miss my fag friends,0
10761,i miss my flip phone that bitch never died,0
10762,i miss my monkey,0
10763,i miss you being a wee cheeky cunt to me sad times TAG,0
10764,i missing something of my ofay friends day all scared by da recent happenings don't chu worry ol lamar say you like da colored folk,1
10765,i moved that niggah anyways,0
10766,i must be a bitch,0
10767,i must have pissed this nigga off aha um because he my hoe amp he acting outta line,0
10768,i name my niggas after nba playersmy nigga larry bird is a strait fuckin #shooter,0
10769,i named my dick the truth cuz bitches can't handle it lmao,0
10770,i named my penis the truth because bitches can't handle it,0
10771,i need a belgian waffle and a couple bad bitches,0
10772,i need a spanish woman they don't have ghetto names they can cook they down with u till the casket and they curvy,0
10773,i need a bad bitch thats gon treat me good,0
10774,i need a bitch,0
10775,i need a bitch,0
10776,i need a bitch to drop it down for me lol,0
10777,i need a bitch to go down like i need a beat,0
10778,i need a bitch to top me till i get sleepy,0
10779,i need a cowboy killer and a cold one about now TAG probably too tired tho to get down,0
10780,i need a girl from jamaica i can't fuck with these basic black bitches,0
10781,i need a heated bra because my nips hurt so bad,0
10782,i need a new bitch,0
10783,i need a trippy bitch i ain't wit that cute shit,0
10784,i need like fuzzy blankets to sleep,0
10785,i need me a bitch,0
10786,i need me a real loyal ass bitch,0
10787,i need one of those research street signs near usaa hang that bitch above my bed lol,0
