,tweet,label
10557,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 359, 5, 257, 36, 9453, 1550, 106, 518, 158, 389, 23, 1165, 5825]",2
10558,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 359, 5, 52, 4, 146, 2506, 1, 172, 874, 5389, 380, 572, 10, 3017, 17, 192, 4910, 75, 2, 2108, 18062, 4, 49, 1214, 3917]",2
10559,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 359, 7, 31, 3531, 36, 2, 202, 197, 3, 554]",1
10560,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 359, 7, 36, 1080, 1763, 3]",0
10561,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 359, 7, 816, 11, 29, 396, 179]",1
10562,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 359, 7, 18063, 24, 30, 174, 11, 22, 2, 538, 31, 68, 66, 7, 178, 106, 133, 18, 2, 638]",1
10563,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2482, 357, 35, 147, 75, 2, 7343, 6785, 8, 312, 33, 27, 244]",2
10564,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1367, 206]",2
10565,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1895, 149, 379, 116, 112, 241, 845, 126, 591, 55, 10, 1638, 758, 1158, 9, 6716, 24, 8, 1110, 149, 18064, 23, 149, 1]",1
10566,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 392, 135, 362, 87, 298, 1155, 9, 37, 81, 12]",1
10567,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 392, 135, 517, 3676, 18, 2, 3, 520, 150, 2260, 42, 355]",1
10568,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 392, 135, 296, 21, 226, 1861, 17, 2046, 14, 5, 154, 197, 33, 2896, 392, 475, 8, 20, 2, 3]",1
10569,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 20, 1349, 186, 4, 35, 37, 265, 19, 73, 25, 66, 38, 4, 35, 64, 58, 70, 39, 18065, 451, 27, 318]",1
10570,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 20, 77, 42, 12, 42, 66, 20, 2321, 42, 19]",1
10571,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 3, 1787, 10, 858]",1
10572,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 1078, 2, 18066, 9, 2, 3, 526, 131, 24]",1
10573,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 84, 638, 2, 173, 28, 112, 292]",1
10574,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 84, 2717, 487, 118, 1336, 271]",1
10575,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 935, 21, 202, 3, 6786, 591, 2, 1835]",1
10576,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 4492, 10, 3628, 303, 264, 140, 4, 209, 15, 3738, 2, 3, 13, 5, 3628, 1031]",1
10577,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 5153, 2, 2327, 82, 2, 259, 3]",1
10578,"[0, 0, 4, 34, 35, 36, 83, 582, 17, 7, 113, 146, 102, 8, 16, 4, 403, 7, 434, 16, 23, 5, 1, 13, 2482, 4, 434, 102, 33, 45, 146, 8, 2, 602]",1
10579,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 1071, 13, 71, 34, 508, 5, 895, 3, 1223, 2, 803, 18067, 6787]",1
10580,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 247, 101, 1336, 24, 49, 771, 139, 24, 49, 15, 2, 116, 532, 18068, 2, 197, 642, 15, 2520, 6788]",1
10581,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 192, 697, 217, 97, 67, 44, 24, 3]",1
10582,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 44, 38, 1950, 271, 857, 76, 293, 5, 45, 55, 156, 22, 28, 2375]",1
10583,"[0, 0, 0, 0, 0, 0, 0, 4, 34, 573, 10, 348, 76, 48, 14, 30, 1685, 6789, 3, 5, 37, 7, 1063, 4, 1489, 23, 70, 341, 9, 79, 27, 799, 655, 18069]",1
10584,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 4864, 5, 254, 1144, 9, 18070, 600, 149, 37, 14, 169, 18, 590, 10, 3951, 27, 47, 272, 55, 11, 3]",1
10585,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 71, 11, 2861, 25, 2861, 25, 383, 95, 5, 103, 879, 4, 40, 2020, 20, 192, 163, 38, 67, 705, 55, 61, 9454, 9454]",1
10586,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 329, 352, 487, 101, 2, 3226, 1694, 1, 1, 1]",2
10587,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 329, 36, 8, 42, 6790, 4, 329, 76, 279, 18, 42, 12]",1
10588,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 105, 5, 257, 8, 503, 5, 8477]",2
10589,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 105, 8, 64, 62, 11, 22, 15, 38, 69, 107, 14, 585, 26, 16, 6100, 54]",1
10590,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 191, 136, 2, 2666, 17, 423]",2
10591,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 669, 773, 442, 82, 688, 166, 58, 70, 128, 18071, 644, 2032, 210, 18072, 78, 25, 108, 36, 3848]",1
10592,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 508, 2, 88, 56, 2, 2191, 1875, 26, 86, 120, 271]",2
10593,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 297, 2, 203, 3, 142, 2, 203, 3, 185, 11, 45, 20, 331, 1401]",1
10594,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 297, 5, 2418, 3, 13, 3011, 2438, 18, 1236, 252, 1128]",1
10595,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 297, 29, 506, 3, 4, 329, 37, 26, 50]",1
10596,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 3598, 136, 18, 11, 22]",1
10597,"[0, 0, 0, 0, 0, 0, 0, 4, 34, 135, 2219, 26, 10, 608, 808, 2, 919, 4493, 57, 719, 340, 1290, 9, 56, 10, 351, 934, 26, 38, 4, 65, 76, 8, 611]",2
10598,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 135, 37, 81, 12]",1
10599,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 135, 36, 6791, 57, 37, 3687, 12]",1
10600,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 135, 671, 2, 564, 17, 114, 12]",1
10601,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 135, 1059, 21, 841, 1031]",0
10602,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 135, 1139, 149, 3, 37, 149, 3, 15, 2, 1724, 35, 326, 5, 3]",1
10603,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 135, 9455, 5, 354, 26, 10, 12]",1
10604,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 80, 2, 112, 4075, 20, 2, 25, 23, 16, 95, 31]",1
10605,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 80, 61, 648, 57, 1455, 1018, 34, 138, 126, 5, 1397, 57, 613, 30, 61, 18, 29, 205, 102, 54]",2
10606,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 80, 5, 81, 19, 9, 4, 135, 2875, 5, 1499]",1
10607,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 80, 8, 293, 5, 37, 55, 17, 413, 11, 18073, 53, 16, 15, 3, 18074]",1
10608,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 80, 8, 1198, 7, 13, 5, 1031, 41, 7, 36, 10, 1269, 318, 193, 3, 53, 5764]",0
10609,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 80, 6726, 648]",2
10610,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 1258, 30, 42, 1, 1, 1, 280, 316, 118, 2, 1240, 221, 26, 1]",2
10611,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 333, 4, 127, 2, 558, 8, 147, 316, 8, 219, 2, 341, 252, 17, 178, 131, 12, 13, 5, 515]",1
10612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 333, 61, 449, 122, 94, 13, 5, 2993, 225, 39, 996, 18, 767, 3352, 57, 146, 136, 18, 19]",1
10613,"[0, 0, 0, 0, 4, 34, 2268, 2, 769, 28, 3147, 57, 49, 764, 18, 5, 18075, 57, 10, 9366, 5457, 98, 311, 2, 3, 32, 24, 376, 484, 152, 4, 18076, 2147, 24]",1
10614,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 198, 739, 808, 3972, 73, 41, 206, 784, 8, 3495, 128, 18077, 118, 9456, 126, 128, 3774, 17, 2, 9457, 1729]",2
10615,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 198, 871, 19, 142, 181, 19, 19, 4, 20, 1082]",1
10616,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 198, 5, 895, 19, 298, 1155, 82, 266, 8, 2048]",1
10617,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 198, 42, 19, 13, 643, 457, 39, 2380]",1
10618,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 763, 2, 154, 2389, 344, 122, 92, 234, 259, 54]",1
10619,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 689, 72, 9458, 136, 188]",1
10620,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 4, 146, 2, 349, 17, 45, 33, 3, 230, 482, 4, 65, 102, 11, 45, 30]",1
10621,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 27, 2, 930, 33, 14, 144, 375, 165, 134, 2, 189, 1527, 17, 1756, 9, 6792, 141, 340, 1539, 18, 430]",2
10622,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 32, 4, 35, 569, 55, 126, 241, 289, 10, 348, 157, 3, 53, 16, 5, 418, 107, 4, 362, 26, 50]",1
10623,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 2699, 629, 9, 12]",1
10624,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 9459, 41, 4, 99, 9459, 25]",1
10625,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 2, 349, 17, 756, 28, 19, 11, 34, 80, 1404, 101, 5292, 82, 46, 76, 2760, 3]",1
10626,"[0, 0, 0, 0, 0, 4, 64, 12, 20, 215, 75, 45, 41, 39, 290, 2474, 128, 797, 57, 161, 2, 706, 17, 166, 13, 50, 798, 2363, 880, 70, 317, 5, 2519, 14]",1
10627,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 12, 74, 789, 22, 23, 172]",1
10628,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 70, 24, 1504, 8, 47, 56, 45, 482, 16, 4, 49, 1370, 13, 5, 581, 17, 792, 24, 35, 36, 752, 173, 134, 11]",1
10629,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 98, 47, 5, 103, 167, 11, 508, 11]",1
10630,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 115, 36, 69, 334, 55, 88, 1, 7, 127, 69, 411, 2387, 18078, 9460, 1]",2
10631,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 5895, 1, 4, 100, 202, 1094, 12]",0
10632,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 45, 58, 336, 4, 34, 35, 345, 589, 8, 853, 18, 24, 33, 4, 5116, 7, 12, 296, 24, 1754]",1
10633,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 61, 633, 12, 9, 39, 5458, 5, 2758, 233]",1
10634,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 11, 867, 90, 111, 38, 4, 359, 7, 285, 397, 33, 96, 193, 28, 3, 4, 60, 178, 265, 7]",1
10635,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 11, 3353, 90, 111, 38, 4, 359, 7, 1043, 397, 33, 96, 193, 28, 3, 4, 60, 178, 26, 7]",1
10636,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 42, 19]",1
10637,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 42, 8028, 573, 16, 1673]",1
10638,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 21, 69, 25, 18, 183, 115, 79, 95, 18079, 45]",1
10639,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 41, 3614, 18080, 9, 189, 803, 261, 18081, 30, 388, 776, 49, 15, 60, 11, 2, 3, 1]",1
10640,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 41, 12, 2921, 16, 13, 2, 1179, 1472, 5, 708, 1015, 317, 9, 2193, 725, 51, 6573, 18082]",1
10641,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 196, 12, 143, 196, 18083, 1, 62, 122, 18084, 63, 224, 196, 1669, 298, 1409, 16]",1
10642,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 7, 12, 14, 824, 18, 5, 662, 83, 16, 186, 161, 205, 124, 629, 13, 21, 354, 11, 65, 2123, 24]",1
10643,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 7, 18085, 10, 18086, 282, 579, 2, 3, 18087, 9461]",1
10644,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 696, 114, 116, 902, 103, 20, 891, 131, 16, 4, 244, 9, 4, 696, 10, 540]",0
10645,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2692, 42, 3, 66, 3337, 205, 102, 32, 43, 49, 603, 22, 13, 43, 603, 22, 79]",1
10646,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 957, 1685, 178, 131, 21, 46, 59, 192, 31, 2452, 59, 1867, 16, 17, 10, 3, 14, 11, 7, 9462]",1
10647,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 810, 53, 21, 3]",1
10648,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2078, 11, 159, 81, 3, 576, 131, 2251, 6793, 34, 15, 18088, 18089, 18090, 18091, 38, 523, 977]",1
10649,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18092, 58, 206, 75, 2, 1064, 230, 107, 8, 917, 1]",2
10650,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 129, 31, 17, 213, 76, 1, 32, 43, 44, 263, 19, 43, 105, 8, 129, 69, 76]",1
10651,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 129, 19, 93, 24, 90, 201]",1
10652,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2175, 5, 1926, 480, 5, 103, 540, 18093, 166, 722, 30, 15, 18094, 1819, 18095, 6694, 1, 12]",1
10653,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 1626, 18096, 33, 4, 100, 31, 5, 2703]",0
10654,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 3257, 59, 1511, 2, 349, 17, 52, 7, 65, 143, 59, 848, 5, 211]",2
10655,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 2, 397, 81, 3, 48, 64, 48, 615, 33, 50, 851, 14, 15, 4200, 737]",1
10656,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 2, 25, 11, 15, 2, 25, 34, 23, 10, 18097]",1
10657,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 31, 5, 353, 18, 2183, 890, 342, 544, 15, 39, 51, 321, 28, 6448, 574, 30, 1653, 3667, 128, 548, 55, 15, 12, 54]",1
10658,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 81, 12, 152, 39, 15, 81, 12, 90]",1
10659,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 81, 12, 152, 39, 15, 81, 12, 90, 6405, 9463]",1
10660,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 81, 12, 288, 10, 77, 561]",1
10661,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 18098, 18099, 9, 18100, 4, 15, 10, 12, 18101]",1
10662,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 118, 18102, 153, 174, 16, 5, 22, 90, 912]",1
10663,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 12, 11, 15, 12]",1
10664,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 12, 26]",1
10665,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 2543, 26, 29, 3, 9, 4, 15, 77, 50]",1
10666,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 87, 415, 4, 15, 81, 12, 11, 65, 922, 24]",1
10667,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 18103, 1290, 12, 40, 749, 32, 621, 498, 319]",1
10668,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 70, 18104, 841, 28, 9015, 10, 306, 33, 260, 382, 16, 3806, 100, 11, 25]",1
10669,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 70, 66, 281, 101, 147, 53, 16, 9, 98, 15, 63, 24, 85, 3, 9, 39, 153, 63, 45, 393]",0
10670,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 24, 41, 7, 142, 16, 18105, 4, 15, 41, 81, 12, 9464, 2413, 18, 10, 9465, 532, 72, 47, 117, 5, 172]",1
10671,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 24, 1245, 330, 15, 5, 438, 758, 14, 5, 8062, 17, 2028, 256, 73, 2822, 3433, 72, 47, 40, 111]",1
10672,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 10, 12, 81, 131, 2, 168, 851]",1
10673,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 10, 12, 1332, 1936, 102, 9323, 29, 2602]",1
10674,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 10, 1135, 136, 662, 9, 10, 1288, 5459, 4492, 1338, 131, 2, 81, 25, 131, 50, 558, 13, 5, 102]",1
10675,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 361, 5, 438, 22, 25, 428, 40, 83]",1
10676,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 591, 66, 19, 33, 4, 138, 285, 11]",0
10677,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 5, 257, 18106]",2
10678,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 8, 1027, 37, 585, 805, 108, 4, 1327, 734, 2, 3, 216, 451, 1]",1
10679,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 8, 481, 1387, 33, 27, 18107, 3693, 8, 99, 62, 128, 18108, 365, 15]",2
10680,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 415, 423, 9, 1255, 98, 342, 33, 5437, 4205, 44, 6416, 3373, 5806, 359, 4, 1216, 9, 18109, 190, 61, 22, 1]",1
10681,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1768, 2, 1, 507, 5, 6764, 1188, 2, 997, 2136]",2
